text,human_wrote
"['Sustainable', 'transportation', 'options', ',', 'like', 'biking', 'public', 'transit', ',', 'reduce', 'carbon', 'footprint', '.', ""Let's"", 'choose', 'greener', 'ways', 'travel', '.', '🚴\u200d♂', '️', '🚌', '#SustainableTransportation', '#GreenCommute']",0
"['Arctic', 'warming', 'twice', 'global', 'average', '.', 'Preserving', 'delicate', 'ecosystem', 'crucial', 'health', 'planet', '.', '🌐', '❄', '️', '#ArcticPreservation', '#ClimateAction']",0
"[""Let's"", 'support', 'celebrate', 'businesses', 'prioritize', 'sustainability', 'environmental', 'responsibility', '.', 'change-makers', '.', '🌍', '🏢', '#SustainableBusiness', '#EcoFriendlyCompanies']",0
"['Earth', 'Hour', 'turning', 'lights', ';', 'symbolic', 'act', 'raise', 'awareness', 'importance', 'energy', 'conservation', '.', '🕯', '️', '🌏', '#EarthHour', '#EnergyConservation']",0
"['Climate', 'resilience', 'preparing', 'impacts', ""can't"", 'avoid', '.', ""Let's"", 'build', 'resilient', 'communities', 'withstand', 'challenges', 'ahead', '.', '🌍', '🏡', '#ClimateResilience', '#CommunityBuilding']",0
"['time', 'phase', 'single-use', 'plastics', '.', ""Let's"", 'embrace', 'reusable', 'alternatives', 'reduce', 'plastic', 'pollution', 'threatening', 'oceans', '.', '🚫', '🌊', '#PlasticFree', '#ZeroWaste']",0
"['Great', 'Barrier', 'Reef', 'threat', 'coral', 'bleaching', '.', ""Let's"", 'take', 'immediate', 'action', 'protect', 'natural', 'wonder', '.', '🐠', '🌊', '#GreatBarrierReef', '#CoralProtection']",0
"[""Let's"", 'celebrate', 'Earth', 'Day', 'every', 'day', 'adopting', 'sustainable', 'habits', 'making', 'eco-conscious', 'choices', '.', '🌍', '🌿', '#EarthDayEveryDay', '#SustainableLiving']",0
"['Carbon', 'offsetting', 'valuable', 'tool', 'fight', 'climate', 'change', '.', ""Let's"", 'support', 'projects', 'sequester', 'carbon', 'protect', 'ecosystems', '.', '🌳', '🌐', '#CarbonOffset', '#ClimateAction']",0
"[""Let's"", 'promote', 'green', 'building', 'practices', 'energy-efficient', 'technologies', 'create', 'eco-friendly', 'homes', 'structures', '.', '🏡', '🌱', '#GreenBuilding', '#SustainableHomes']",0
"['Deforestation', 'contributes', 'climate', 'change', '.', 'Support', 'initiatives', 'aim', 'protect', 'restore', 'forests', 'healthier', 'planet', '.', '🌲', '🌳', '#Deforestation', '#ForestProtection']",0
"['Climate', 'change', 'affects', 'availability', 'quality', 'freshwater', 'resources', '.', ""Let's"", 'prioritize', 'water', 'conservation', 'sustainable', 'management', '.', '💦', '🔄', '#FreshwaterConservation', '#SustainableWater']",0
"[""Let's"", 'invest', 'climate-resilient', 'infrastructure', 'protect', 'communities', 'increasing', 'frequency', 'extreme', 'weather', 'events', '.', '🌍', '🏗', '️', '#ClimateResilientInfrastructure', '#Adaptation']",0
"['fashion', 'industry', 'must', 'adopt', 'circular', 'economy', 'principles', 'reduce', 'waste', 'minimize', 'environmental', 'impact', '.', '♻', '️', '👗', '#CircularFashion', '#SustainableStyle']",0
"[""Let's"", 'amplify', 'voices', 'climate', 'scientists', 'work', 'tirelessly', 'understand', 'communicate', 'urgency', 'addressing', 'climate', 'change', '.', '📢', '🔬', '#ClimateScientists', '#ScienceMatters']",0
"['Green', 'spaces', 'cities', 'provide', 'numerous', 'benefits', ',', 'including', 'improved', 'mental', 'health', '.', ""Let's"", 'prioritize', 'urban', 'greenery', 'healthier', 'population', '.', '🌳', '🏙', '️', '#UrbanGreenSpaces', '#MentalHealth']",0
"['Climate', 'change', 'affects', 'agriculture', ',', 'leading', 'crop', 'failures', 'food', 'shortages', '.', ""Let's"", 'support', 'sustainable', 'farming', 'practices', 'food', 'security', '.', '🌾', '🍲', '#FoodSecurity', '#SustainableFarming']",0
"['Clean', 'water', 'precious', 'resource', '.', ""Let's"", 'work', 'towards', 'universal', 'access', 'safe', 'clean', 'drinking', 'water', '.', '💧', '🌍', '#CleanWaterForAll', '#WaterEquality']",0
"['Climate', 'action', 'collective', 'responsibility', '.', ""Let's"", 'engage', 'conversations', 'friends', 'family', 'spread', 'awareness', 'inspire', 'change', '.', '🌐', '🗣', '️', '#ClimateConversations', '#RaiseAwareness']",0
"['transition', 'circular', 'economy', 'essential', 'reducing', 'waste', 'minimizing', 'impact', 'environment', '.', '♻', '️', '🌍', '#CircularEconomy', '#WasteReduction']",0
"[""Let's"", 'support', 'policies', 'incentivize', 'businesses', 'adopt', 'sustainable', 'practices', 'hold', 'accountable', 'environmental', 'impact', '.', '🏢', '🌿', '#SustainablePolicies', '#CorporateResponsibility']",0
"['Climate', 'change', 'affects', 'biodiversity', ',', 'leading', 'loss', 'species', '.', ""Let's"", 'protect', 'preserve', 'incredible', 'diversity', 'life', 'Earth', '.', '🌎', '🦎', '#BiodiversityProtection', '#WildlifeConservation']",0
"[""Let's"", 'prioritize', 'green', 'sustainable', 'tourism', 'minimize', 'environmental', 'impact', 'travel', 'protect', 'natural', 'habitats', '.', '🌍', '🌿', '#SustainableTourism', '#GreenTravel']",0
"['ocean', 'crucial', 'carbon', 'sink', '.', ""Let's"", 'take', 'measures', 'reduce', 'marine', 'pollution', 'protect', 'vital', 'ecosystem', '.', '🌊', '🚫', '#OceanProtection', '#MarineConservation']",0
"['Climate', 'education', 'fundamental', 'part', 'school', 'curriculums', '.', ""Let's"", 'empower', 'next', 'generation', 'knowledge', 'planet', '.', '📚', '🌏', '#ClimateEducation', '#EmpowerYouth']",0
"[""Let's"", 'advocate', 'policies', 'promote', 'use', 'green', 'technologies', 'innovations', 'industries', 'reduce', 'carbon', 'emissions', '.', '🌐', '🌿', '#GreenIndustries', '#SustainableTechnology']",0
"['Coral', 'reefs', 'facing', 'unprecedented', 'threats', '.', ""Let's"", 'support', 'conservation', 'efforts', 'save', 'diverse', 'fragile', 'ecosystems', '.', '🐠', '🐚', '#CoralReefConservation', '#SaveOurReefs']",0
"['Climate', 'action', 'burden', ';', 'opportunity', 'innovation', 'positive', 'change', '.', ""Let's"", 'embrace', 'sustainable', 'prosperous', 'future', '.', '💡', '🌍', '#ClimateOpportunity', '#Innovation']",0
"['Green', 'roofs', 'walls', 'improve', 'urban', 'air', 'quality', 'provide', 'habitat', 'wildlife', '.', ""Let's"", 'incorporate', 'urban', 'planning', '.', '🌿', '🌆', '#GreenUrbanPlanning', '#AirQuality']",0
"['Climate', 'change', 'impacts', 'mental', 'health', '.', ""Let's"", 'prioritize', 'mental', 'health', 'support', 'resilience', 'communities', 'affected', 'environmental', 'stressors', '.', '🧠', '🌍', '#ClimateMentalHealth', '#WellBeing']",0
"['Green', 'jobs', 'cornerstone', 'sustainable', 'economy', '.', ""Let's"", 'invest', 'sectors', 'create', 'employment', 'benefiting', 'environment', '.', '💼', '🌿', '#GreenJobs', '#SustainableEconomy']",0
"['melting', 'permafrost', 'releases', 'large', 'amounts', 'stored', 'carbon', '.', ""Let's"", 'take', 'urgent', 'action', 'prevent', 'thawing', 'mitigate', 'impacts', '.', '❄', '️', '🔥', '#PermafrostThaw', '#ClimateMitigation']",0
"[""Let's"", 'explore', 'invest', 'innovative', 'solutions', 'like', 'carbon', 'capture', 'storage', 'actively', 'reduce', 'atmospheric', 'carbon', 'dioxide', 'levels', '.', '🌍', '🛠', '️', '#CarbonCapture', '#ClimateInnovation']",0
"['Renewable', 'energy', 'bring', 'electricity', 'remote', 'areas', ',', 'improving', 'living', 'conditions', 'reducing', 'reliance', 'fossil', 'fuels', '.', '⚡', '🌏', '#RenewableEnergyAccess', '#EnergyEquality']",0
"['fashion', ""industry's"", 'fast', 'fashion', 'culture', 'contributes', 'waste', 'pollution', '.', ""Let's"", 'choose', 'quality', 'quantity', 'sustainable', 'wardrobe', '.', '👗', '♻', '️', '#QualityOverQuantity', '#SustainableFashion']",0
"['Climate', 'change', 'exacerbates', 'social', 'inequalities', '.', ""Let's"", 'address', 'intersectionality', 'climate', 'justice', 'create', 'fair', 'inclusive', 'solutions', '.']",0
"['Every', 'day', 'Earth', 'Day', '!', '🌎', ""Let's"", 'unite', 'protect', 'planet', ',', 'reduce', 'carbon', 'footprint', ',', 'demand', 'action', 'climate', 'change', '.', '#ClimateAction', '#Sustainability']",0
"['Join', 'movement', 'greener', 'future', '!', 'Together', ',', 'make', 'difference', '.', '🌿', '💪', '#ClimateJustice', '#EnvironmentalActivism']",0
"['Climate', 'change', 'real', ',', 'commitment', 'fighting', 'healthier', 'planet', '.', 'Raise', 'voice', ',', 'take', 'action', ',', 'inspire', 'change', '!', '#ClimateWarriors']",0
"['time', 'act', '!', 'Governments', ',', 'corporations', ',', 'individuals', 'must', 'prioritize', 'sustainability', 'combat', 'climate', 'crisis', '.', '#ActOnClimate', '#GreenRevolution']",0
"['protests', 'policy', 'advocacy', ',', ""we're"", 'front', 'lines', 'battle', 'climate', 'change', '.', 'Join', 'us', 'making', 'positive', 'impact', '!', '#ClimateActionNow']",0
"['Protecting', 'environment', 'choice', ';', 'responsibility', '.', ""Let's"", 'part', 'create', 'sustainable', 'future', 'generations', 'come', '.', '#GreenLiving']",0
"['Climate', 'change', 'affects', 'us', ',', 'stay', 'silent', '.', 'Mobilize', ',', 'organize', ',', 'demand', 'change', '!', 'Together', ',', 'build', 'sustainable', 'world', '.', '🌍', '✊', '#ClimateAction']",0
"['Nature', 'negotiate', ',', 'neither', '.', 'time', 'bold', 'decisive', 'action', 'address', 'climate', 'emergency', '.', '#ClimateEmergency', '#GreenRevolution']",0
"['Spread', 'word', 'climate', 'change', ',', 'educate', 'community', ',', 'catalyst', 'positive', 'change', '.', 'planet', 'needs', 'every', 'one', 'us', '.', '#ClimateEducation', '#EnvironmentalJustice']",0
"['Advocacy', 'action', '!', 'Join', 'us', 'fight', 'climate', 'change', '.', 'Together', ',', 'create', 'future', 'environment', 'thrives', '.', '🌱', '#ClimateAdvocacy', '#ClimateChange']",0
"['New', 'research', 'findings', 'show', 'alarming', 'trends', 'global', 'temperature', 'rise', '.', 'urgency', 'address', 'climate', 'change', 'critical', 'ever', '.', '📊', '🌐', '#ClimateScience', '#Research']",0
"['Understanding', 'complexities', 'climate', 'systems', 'crucial', 'effective', 'mitigation', 'strategies', '.', ""Let's"", 'bridge', 'gap', 'science', 'policy', 'ensure', 'sustainable', 'future', '.', '#ScienceForClimate']",0
"['scientists', ',', ""we're"", 'observers', ';', ""we're"", 'messengers', 'change', '.', 'data', 'speaks', 'volumes', ',', 'time', 'world', 'listen', '.', '🌍', '📈', '#ClimateData', '#ScientificInsights']",0
"['Exploring', 'innovative', 'solutions', 'combat', 'climate', 'change', 'requires', 'collaboration', 'interdisciplinary', 'research', '.', 'Together', ',', 'find', 'sustainable', 'answers', '.', '🌿', '🔬', '#ClimateResearch']",0
"['Peer-reviewed', 'studies', 'consistently', 'emphasize', 'human', 'impact', 'climate', 'change', '.', 'imperative', 'use', 'knowledge', 'inform', 'policy', 'drive', 'positive', 'action', '.', '#ResearchMatters', '#ClimateAction']",0
"['Climate', 'science', 'numbers', ';', 'future', 'planet', '.', ""Let's"", 'amplify', 'scientific', 'consensus', 'work', 'towards', 'sustainable', 'tomorrow', '.', '🌎', '🔍', '#ClimateTruth']",0
"['research', 'underscores', 'severity', 'climate', 'change', 'consequences', '.', 'time', 'translate', 'knowledge', 'action', 'create', 'resilient', ',', 'sustainable', 'world', '.', '#ClimateKnowledge', '#ActNow']",0
"['ice', 'core', 'data', 'satellite', 'observations', ',', 'science', 'provides', 'tools', 'understand', 'address', 'climate', 'change', '.', ""Let's"", 'use', 'knowledge', 'make', 'informed', 'decisions', '.', '🌐', '📚', '#ClimateUnderstanding']",0
"['Collaborative', 'research', 'key', 'tackling', 'complexities', 'climate', 'change', '.', 'working', 'together', ',', 'unlock', 'solutions', 'build', 'resilient', 'future', '.', '🤝', '🌱', '#ClimateCollaboration']",0
"['Scientists', 'play', 'crucial', 'role', 'shaping', 'climate', 'narrative', '.', ""Let's"", 'communicate', 'findings', 'effectively', 'inspire', 'action', 'foster', 'deeper', 'understanding', 'challenges', 'face', '.', '🗣', '️', '📰', '#ClimateCommunication']",0
"['policymakers', ',', ""we're"", 'committed', 'implementing', 'legislation', 'addresses', 'climate', 'change', '.', 'time', 'bold', ',', 'decisive', 'action', 'protect', 'planet', '.', '🌎', '🔍', '#ClimatePolicy', '#Legislation']",0
"['Working', 'across', 'party', 'lines', 'create', 'bipartisan', 'climate', 'solutions', 'essential', '.', 'Climate', 'change', 'affects', 'us', ',', 'policies', 'must', 'reflect', 'reality', '.', '🤝', '🌐', '#ClimateUnity']",0
"['Climate', 'change', 'priority', 'legislative', 'agenda', '.', ""Let's"", 'push', 'sustainable', 'policies', ',', 'renewable', 'energy', 'initiatives', ',', 'cleaner', ',', 'greener', 'future', '.', '🌿', '🏛', '️', '#ClimateLegislation']",0
"['Advocating', 'climate', 'action', 'politics', ';', 'shared', 'responsibility', 'protect', 'environment', '.', ""Let's"", 'work', 'together', 'sustainable', 'future', '.', '🌍', '✨', '#ClimateResponsibility']",0
"['commitment', 'climate', 'resilience', 'unwavering', '.', 'policy', 'innovation', 'collaboration', ',', 'build', 'future', 'safeguards', 'people', 'planet', '.', '🌱', '💼', '#ClimateResilience']",0
"['Addressing', 'climate', 'change', 'bipartisan', 'effort', '.', 'Together', ',', 'create', 'policies', 'drive', 'economic', 'growth', ',', 'protect', 'environment', ',', 'ensure', 'sustainable', 'future', '.', '🤝', '🌐', '#BipartisanClimateAction']",0
"['Legislation', 'alone', 'solve', 'climate', 'crisis', ',', 'crucial', 'part', 'puzzle', '.', ""Let's"", 'enact', 'policies', 'encourage', 'sustainable', 'practices', 'reduce', 'carbon', 'footprint', '.', '📜', '🌍', '#ClimateLegislation']",0
"['Climate', 'policy', 'reflect', 'urgency', 'situation', '.', ""Let's"", 'implement', 'measures', 'prioritize', 'environmental', 'sustainability', 'foster', 'resilient', 'future', '.', '🌿', '🏛', '️', '#ClimateUrgency']",0
"['responsibility', 'policymakers', 'create', 'environment', 'businesses', 'individuals', 'thrive', 'prioritizing', 'sustainability', '.', ""Let's"", 'build', 'future', 'proud', '.', '🌐', '🏛', '️', '#SustainablePolicies']",0
"['fight', 'climate', 'change', 'requires', 'global', 'collaboration', '.', 'policymakers', ',', ""we're"", 'committed', 'working', 'international', 'partners', 'find', 'effective', ',', 'sustainable', 'solutions', '.', '🌍', '🤝', '#GlobalClimateAction']",0
"['Join', 'us', 'mission', 'protect', 'planet', '!', 'Together', ',', 'make', 'difference', 'supporting', 'sustainable', 'practices', ',', 'conservation', 'efforts', ',', 'environmental', 'education', '.', '🌿', '💚', '#EnvironmentalProtection']",0
"['latest', 'campaign', 'focused', 'reducing', 'plastic', 'waste', '.', 'Small', 'actions', 'lead', 'big', 'changes', '—', 'choose', 'reusable', 'options', 'say', 'single-use', 'plastics', '!', '🚫', '🌎', '#PlasticFreeFuture']",0
"['believe', 'power', 'reforestation', 'combat', 'climate', 'change', '.', 'Join', 'tree-planting', 'initiatives', 'contribute', 'building', 'greener', ',', 'healthier', 'world', '.', '🌳', '🌍', '#ReforestEarth']",0
"['Climate', 'change', 'global', 'issue', 'requires', 'collective', 'response', '.', 'Support', ""organization's"", 'initiatives', 'help', 'create', 'sustainable', 'future', 'generations', 'come', '.', '🤝', '🌏', '#ClimateActionTogether']",0
"['Advocating', 'clean', 'energy', 'heart', 'mission', '.', 'Join', 'us', 'promoting', 'renewable', 'energy', 'sources', 'pushing', 'transition', 'sustainable', ',', 'low-carbon', 'future', '.', '☀', '️', '🔋', '#CleanEnergyAdvocacy']",0
"[""We're"", 'committed', 'preserving', 'biodiversity', '.', 'Learn', 'conservation', 'projects', 'contribute', 'protecting', 'endangered', 'species', 'habitats', '.', '🦋', '🌿', '#BiodiversityConservation']",0
"['Education', 'powerful', 'tool', 'change', '.', 'Explore', 'resources', 'climate', 'change', ',', 'sustainability', ',', 'environmental', 'stewardship', 'empower', 'others', '.', '📚', '🌱', '#EnvironmentalEducation']",0
"['organization', 'supports', 'sustainable', 'agriculture', 'practices', 'prioritize', 'people', 'planet', '.', 'Join', 'us', 'promoting', 'food', 'systems', 'environmentally', 'friendly', 'socially', 'responsible', '.', '🌾', '🍃', '#SustainableAgriculture']",0
"['Advocacy', 'starts', 'awareness', '.', 'Stay', 'informed', 'environmental', 'issues', 'following', 'updates', ',', 'together', ',', ""let's"", 'amplify', 'conversation', 'climate', 'action', '.', '🌎', '📢', '#EnvironmentalAwareness']",0
"['supporting', 'organization', ',', 'contributing', 'projects', 'address', 'climate', 'change', 'core', '.', 'Together', ',', 'create', 'lasting', 'change', 'sustainable', 'future', '.', '💪', '🌏', '#ClimateSolutions']",0
"['Using', 'platform', 'raise', 'awareness', 'climate', 'change', '.', 'time', 'us', 'take', 'action', 'make', 'sustainable', 'choices', 'healthier', 'planet', '.', '🌍', '💙', '#ClimateAction']",0
"['Join', 'adopting', 'eco-friendly', 'habits', '!', 'Small', 'changes', 'daily', 'lives', 'collectively', 'big', 'impact', 'environment', '.', '🌿', '💚', '#SustainableLiving']",0
"['beauty', 'nature', 'worth', 'protecting', '.', ""Let's"", 'work', 'together', 'preserve', 'planet', 'future', 'generations', '.', '🌺', '🌏', '#NatureLovers', '#ClimateAdvocacy']",0
"['Excited', 'support', 'initiatives', 'promote', 'clean', 'energy', 'sustainable', 'practices', '.', ""Let's"", 'create', 'brighter', ',', 'greener', 'future', '!', '☀', '️', '💚', '#CleanEnergyRevolution']",0
"['Climate', 'change', 'affects', 'us', ',', 'regardless', 'background', '.', ""Let's"", 'come', 'together', ',', 'raise', 'voices', ',', 'demand', 'meaningful', 'action', '.', '🌎', '✨', '#ClimateSolidarity']",0
"['Grateful', 'natural', 'wonders', 'around', 'us', '.', ""Let's"", 'pledge', 'protect', 'environment', 'ensure', 'treasures', 'preserved', 'generations', 'come', '.', '🏞', '️', '🌳', '#ProtectOurPlanet']",0
"['influencers', ',', 'responsibility', 'use', 'platforms', 'good', '.', 'Join', 'supporting', 'organizations', 'causes', 'making', 'positive', 'impact', 'planet', '.', '🤝', '🌍', '#InfluencersForChange']",0
"['Excited', 'see', 'many', 'people', 'embracing', 'sustainable', 'fashion', '!', ""Let's"", 'continue', 'making', 'mindful', 'choices', 'benefit', 'style', 'environment', '.', '👗', '🌿', '#SustainableFashion']",0
"['Nature', 'always', 'inspiration', '.', ""Let's"", 'work', 'together', 'ensure', 'sustainable', 'future', 'allows', 'beauty', 'planet', 'thrive', '.', '🌸', '💙', '#NatureInspired']",0
"['Using', 'voice', 'amplify', 'urgency', 'climate', 'action', '.', 'time', 'bold', 'decisions', 'collective', 'efforts', 'address', 'challenges', 'posed', 'climate', 'change', '.', '🗣', '️', '🌐', '#ClimateAdvocacy']",0
"['Breaking', ':', 'New', 'climate', 'report', 'highlights', 'alarming', 'rate', 'ice', 'melt', 'Antarctica', '.', 'Stay', 'informed', 'bring', 'latest', 'updates', 'climate', 'crisis', '.', '📰', '🌍', '#ClimateNews']",0
"['In-depth', 'analysis', ':', 'economic', 'impact', 'climate', 'change', 'pressing', 'issue', '.', 'Explore', 'investigative', 'report', 'understand', 'intersection', 'finance', 'environment', '.', '💰', '🌿', '#ClimateEconomics']",0
"['Interviewing', 'leading', 'scientists', 'discuss', 'latest', 'climate', 'research', 'findings', '.', 'Tune', 'special', 'coverage', 'shedding', 'light', 'science', 'behind', 'climate', 'change', '.', '🎙', '️', '🌐', '#ClimateScience']",0
"['Join', 'upcoming', 'webinar', 'climate', 'journalism', 'ethics', '.', 'Exploring', 'role', 'media', 'shaping', 'public', 'perception', 'driving', 'meaningful', 'action', 'climate', 'issues', '.', '📚', '🗞', '️', '#ClimateMedia']",0
"['Special', 'report', ':', 'cities', 'adapting', 'challenges', 'climate', 'change', '.', 'green', 'infrastructure', 'urban', 'planning', ',', 'learn', 'innovative', 'solutions', 'around', 'world', '.', '🏙', '️', '🌱', '#ClimateCities']",0
